0.000000000000000000e+00,5.782435854067354830e-01,2.203769130549426691e-01,4.853481832704285570e-01,3.877757332302045334e-01
1.000000000000000000e+00,7.226116829223486748e-01,7.350213025526002031e-02,3.315819574962280969e-01,4.625865413554889893e-01
2.000000000000000000e+00,2.002887832581199956e-01,2.637132394080188291e-01,5.446268770620925626e-01,9.512350825878454486e-02
3.000000000000000000e+00,2.406425634719862039e-01,4.237215108108416950e-01,4.830794332698848392e-01,7.865621978610363163e-01
4.000000000000000000e+00,2.665418003777019207e-01,8.879713261724737627e-01,4.506833194374282314e-03,4.076012333370428453e-01
5.000000000000000000e+00,4.860232491118470777e-01,7.608651605055934963e-01,4.384038929385655203e-01,9.382408908443228002e-02
6.000000000000000000e+00,3.082984883800224951e-01,7.280007637892222938e-01,3.627098984945426041e-01,8.059626742150527434e-02
7.000000000000000000e+00,9.709571910986423138e-01,8.183546481814091278e-01,8.876487229838142534e-01,3.512926277020920751e-01
8.000000000000000000e+00,6.035082733364133256e-01,2.918742538333601311e-01,4.922137023872048545e-01,8.836156466155440370e-01
9.000000000000000000e+00,9.288947438206728302e-01,2.975302386607197591e-01,6.032951372494026465e-01,4.586192914839159473e-01
1.000000000000000000e+01,2.550310218595390199e-01,6.115152333223211611e-01,3.144901628979364649e-01,6.261439573277397530e-01
1.100000000000000000e+01,1.521850491781431280e-01,3.548970340714516225e-01,8.200010552075198689e-04,5.364468420197508747e-02
1.200000000000000000e+01,9.503980966384744100e-01,1.788819743006073854e-02,1.397059705696074849e-01,5.090930453524655092e-02
1.300000000000000000e+01,4.073654504927896602e-01,6.840819857139535110e-01,4.394059699355776782e-01,5.772336015986285762e-01
1.400000000000000000e+01,7.482124947509218860e-01,2.909517689831525034e-01,8.340492467353854966e-01,3.719924757433012985e-01
1.500000000000000000e+01,7.011260233262643915e-01,4.725794136132276946e-01,2.984881802373975379e-01,5.845256636127953431e-01
1.600000000000000000e+01,4.607394531799096637e-01,7.722995709136428744e-01,5.393967476626270185e-01,2.673054435677982288e-01
1.700000000000000000e+01,1.080797034470304119e-01,4.356513805799961947e-01,6.545220598096731512e-01,3.619275501541919238e-01
1.800000000000000000e+01,7.943097494980512208e-01,2.236731419282784322e-02,3.169715468076296783e-01,2.258876203360310822e-02
1.900000000000000000e+01,7.247028808823099411e-01,5.154400428568554904e-02,7.447874495326717303e-01,3.686451362206494831e-01
2.000000000000000000e+01,5.475029409280312009e-01,8.112670870579227200e-01,7.349721819355495844e-01,6.789106455529062556e-01
2.100000000000000000e+01,4.453480274983460663e-01,1.118862603597590641e-02,9.881267495517205290e-01,7.898289618178012950e-02
2.200000000000000000e+01,2.242277336752006578e-01,6.734095179643388995e-01,6.212459091476243422e-01,4.170007637820907220e-01
2.300000000000000000e+01,1.637568147282106035e-01,7.750802469626440205e-02,2.187289188355546251e-03,3.183472231275062403e-01
2.400000000000000000e+01,8.709784626901528881e-01,4.251582600654270072e-01,5.541666972520916667e-01,3.159219671646515404e-01
2.500000000000000000e+01,6.090854522372356472e-01,2.673794703391602634e-01,1.226089008992152646e-01,2.240921239139550755e-02
2.600000000000000000e+01,5.615852688724993769e-01,8.310047454937584677e-01,5.359313886254277737e-01,4.118205634839476326e-01
2.700000000000000000e+01,2.665753955897997018e-01,3.084065961997883853e-01,2.433926877710490544e-03,6.747533190368870670e-01
2.800000000000000000e+01,6.864975720722537034e-01,3.472784315961829904e-01,7.854327458781673599e-03,9.504986284624766801e-01
2.900000000000000000e+01,9.977789239111600761e-01,4.930853904310329439e-01,6.855111194602234725e-01,4.555527214409672565e-01
