0.000000000000000000e+00,5.048841948118711898e-01,9.747502153911069556e-01,7.503102582210502414e-01,8.869565860267133450e-01
1.000000000000000000e+00,4.182281580807106769e-01,4.553180506341528710e-01,8.847870005506206503e-01,7.767223942967549366e-01
2.000000000000000000e+00,5.137846537170230876e-01,7.255812921031672136e-02,3.561052719168863456e-01,2.247163092979836130e-01
3.000000000000000000e+00,1.672597710111372038e-01,7.972283346717311536e-01,1.581263688262399270e-01,3.147483594769481252e-01
4.000000000000000000e+00,6.113770240329604588e-01,4.530751015757300548e-01,9.758752912989362427e-01,8.831508997276008022e-02
5.000000000000000000e+00,3.673673356693051839e-01,2.946274426454286721e-01,5.460621418845280628e-01,4.939603698808309185e-01
6.000000000000000000e+00,1.599377176315249227e-01,7.290587369602594681e-01,7.313173497927977218e-01,2.026963918408803411e-01
7.000000000000000000e+00,1.683754858230697149e-01,2.614643045454526638e-01,2.250148487965009103e-03,9.113759382836925660e-01
8.000000000000000000e+00,9.474144622284403905e-01,5.726891309277062359e-01,4.570438491294237515e-03,2.676478682342261495e-01
9.000000000000000000e+00,7.233502105596768539e-01,2.798493960481410192e-01,1.447896994179687924e-01,9.284268530752828319e-01
1.000000000000000000e+01,6.589636644181214864e-01,3.288067929173581205e-02,7.319073857657916182e-01,2.090966429323233566e-02
1.100000000000000000e+01,9.024964450419384887e-01,6.228642746376372719e-01,4.007228768944130493e-01,5.993773600387014566e-01
1.200000000000000000e+01,3.587727414740025655e-01,3.818625807734901678e-02,6.643343138786207414e-01,5.938105977421522796e-01
1.300000000000000000e+01,9.434443705790643842e-01,1.534898523681184068e-01,3.071092606955944104e-01,7.898345907959901657e-01
1.400000000000000000e+01,5.114591707480747873e-01,1.150638473469826895e-01,5.419181145664944133e-01,8.340174399330150257e-01
1.500000000000000000e+01,2.904418376667374235e-01,7.075677507519202714e-02,7.199790732158301010e-01,8.323047432679518964e-01
1.600000000000000000e+01,8.045288955899640992e-01,8.111456435557541367e-01,2.959579246494623561e-01,2.696502689283923893e-01
1.700000000000000000e+01,8.433221684047120803e-01,7.554564006057733205e-02,7.143300660484449560e-01,2.913371598353059477e-01
1.800000000000000000e+01,1.578235486603201121e-01,7.872310999585354629e-01,9.055802283042583278e-01,1.134629388555328244e-01
1.900000000000000000e+01,8.224679322500951795e-01,4.228826277101005449e-02,3.723882579592098230e-01,1.538583266048466902e-01
2.000000000000000000e+01,7.025537378423911683e-01,9.190261076217650649e-01,6.320647572062457753e-01,8.220128741217599400e-01
2.100000000000000000e+01,1.237022267051003932e-01,5.042422599850557852e-01,4.549412936254099704e-01,6.446796502808429530e-01
2.200000000000000000e+01,6.820447246797697316e-01,5.644098246236570887e-02,4.352233681453805403e-01,6.322410429497126172e-01
2.300000000000000000e+01,3.831317325374761218e-01,1.632205764344765719e-01,5.626089816319117531e-01,7.945102024224027781e-01
2.400000000000000000e+01,7.634059326095103959e-01,5.806197402944350827e-01,4.042921405105082688e-01,9.064289259953385580e-02
2.500000000000000000e+01,3.238998832957397656e-01,5.505469703964610551e-01,2.206515220930571619e-03,5.602207710804681939e-01
2.600000000000000000e+01,7.485716192441478345e-01,7.462432254642418217e-01,3.399885162366870217e-01,4.367742513497897550e-01
2.700000000000000000e+01,9.081105477410862381e-01,6.979596741367153356e-01,1.565603807434291506e-01,3.274043977491247204e-01
2.800000000000000000e+01,7.656746621968757438e-01,3.415206514353241740e-02,4.887353108539673197e-01,5.799433884436697162e-02
2.900000000000000000e+01,2.899349828779603233e-01,3.560002437391575070e-01,3.610941761097644087e-01,8.327193910380421560e-01
