0.000000000000000000e+00,2.078861998532444966e-01,2.921807187570328868e-01,6.487422663721431615e-02,1.407077119848137714e-01
1.000000000000000000e+00,5.179625809331446229e-01,8.871003392719991609e-01,2.146154331681784933e-01,8.041749291269267852e-01
2.000000000000000000e+00,2.578224004631595734e-01,7.101037790847853914e-01,2.204210375954117895e-01,4.567554507419633869e-01
3.000000000000000000e+00,2.928882672761122796e-01,6.817642472781210161e-01,2.850798861671439144e-01,7.255901494221597137e-01
4.000000000000000000e+00,7.661735667148224238e-02,8.372744662446391928e-01,2.184651419462090571e-01,6.632050561353158846e-01
5.000000000000000000e+00,3.514906935415800793e-01,4.196403514436435889e-01,5.206635969563517818e-01,3.405664609916227437e-01
6.000000000000000000e+00,6.142945311418267496e-01,3.231549506393426308e-01,5.542862947738541601e-02,2.574791296865288626e-01
7.000000000000000000e+00,3.606963637628515240e-01,5.843201020900650189e-01,2.117844145564903857e-01,2.533997191995411846e-01
8.000000000000000000e+00,2.815245337961238548e-01,2.981182897755953465e-01,3.787136159692937598e-01,4.510364602500904208e-01
9.000000000000000000e+00,4.656850756428999039e-01,7.987304842010617412e-01,7.304424631956513148e-01,5.941529900999856784e-01
1.000000000000000000e+01,2.942032047337086453e-01,7.032450617530392467e-01,6.197224228081255060e-02,8.687837825694273708e-02
1.100000000000000000e+01,1.355124829551832000e-02,4.442490499944299898e-01,4.429355946064112981e-01,1.871773738846822799e-01
1.200000000000000000e+01,7.366966064515931834e-01,9.997478863413639116e-01,5.319454639349577851e-01,4.106889146807627955e-01
1.300000000000000000e+01,5.116392143723289543e-01,6.121001144837829866e-01,3.181184735750620107e-01,4.840195807912091031e-01
1.400000000000000000e+01,3.612392214340325314e-01,2.881488795662946467e-01,6.304819412821885960e-01,7.321047594051883767e-01
1.500000000000000000e+01,7.629288125141023835e-01,4.539903065586474162e-01,7.482870055260515407e-02,4.202691833539232702e-01
1.600000000000000000e+01,4.661685041227966453e-01,9.990979908009892663e-01,3.234786196707413741e-01,7.466563588378473115e-01
1.700000000000000000e+01,3.268438810852392074e-02,4.045427549124592792e-01,5.995071878027186801e-02,3.443633980906592451e-01
1.800000000000000000e+01,6.671916491801296312e-01,7.803917589890294604e-01,7.939726231858948435e-02,9.658792850776716232e-01
1.900000000000000000e+01,4.127682141009127448e-01,2.569888292301616972e-01,4.364623329464113466e-01,5.259426556699714483e-01
2.000000000000000000e+01,6.914611402821940755e-01,9.915619437448761619e-01,7.121582630715833639e-01,4.778901673365250624e-01
2.100000000000000000e+01,9.826353539966268258e-01,9.989964529247442604e-01,5.428859873066572694e-01,7.059015984784093867e-01
2.200000000000000000e+01,2.636987087442113076e-01,5.014624190759469080e-01,3.083078330412085677e-01,2.348473263704035641e-01
2.300000000000000000e+01,4.143781989513901087e-01,4.353633781257751911e-01,5.486058396040083274e-02,5.628250421396617797e-01
2.400000000000000000e+01,1.768840274302787008e-01,2.978004866281276919e-01,1.937266583346945459e-01,3.948499286989223811e-01
2.500000000000000000e+01,9.228662554115475425e-01,4.342813888002099998e-01,3.380429609211090813e-01,3.885527525968797136e-01
2.600000000000000000e+01,2.198564408109429658e-01,8.859917088786199713e-02,1.695582753252451447e-01,5.503004909572292158e-01
2.700000000000000000e+01,6.962714403597972668e-01,6.582989172184290361e-01,3.107301782091013709e-01,2.445371265725720944e-01
2.800000000000000000e+01,6.611998827490725983e-01,7.865094509149416213e-01,2.247332251269882619e-01,5.491123976452519928e-01
2.900000000000000000e+01,1.607592466961366151e-01,2.272433317848221723e-01,2.911040448017470639e-01,3.520454354313022893e-01
